record_id,resource_id,resource_type,sample_id,experiment_id,analysis_type,parameter,value,unit,technical_replicate_no,technical_replicate_total,method_id,method,analyst_id,analyst_name,analyst_email,lab,existing_QC_status,note,created_at,protocol_version
(31)df51,25,almond hulls,48,5,proximate,volatile solids,4.72,% total weight,3,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(31)e069,25,almond hulls,48,5,proximate,moisture,0.98,% total weight,1,,38,knife mill (2mm),,,,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(31)f2e1,25,almond hulls,48,20,proximate,total solids,86.26,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(31)f992,34,grape stem,20,17,proximate,moisture,68.16,% total weight,1,,39,as is,14.0,,xkang2@lbl.gov,maplewood,pass,,2026-07-17 19:03:59.432240,
(35)0520,2,grape vine prunings,225,19,proximate,volatile solids,61.11,% total weight,1,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354464,2026-07-17 19:03:59.432240,
(35)1074,2,grape vine prunings,225,19,proximate,ash,2.76,% total weight,2,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354441,2026-07-17 19:03:59.432240,
(35)3782,2,grape vine prunings,225,19,proximate,volatile solids,62.04,% total weight,2,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354465,2026-07-17 19:03:59.432240,
(35)4da8,2,grape vine prunings,225,19,proximate,moisture,36.16,% total weight,1,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354428,2026-07-17 19:03:59.432240,
(35)7671,2,grape vine prunings,225,19,proximate,moisture,34.89,% total weight,3,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354430,2026-07-17 19:03:59.432240,
(35)7a98,2,grape vine prunings,225,19,proximate,ash,2.61,% total weight,3,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354442,2026-07-17 19:03:59.432240,
(35)8876,2,grape vine prunings,225,19,proximate,ash,2.73,% total weight,1,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354440,2026-07-17 19:03:59.432240,
(35)96f8,2,grape vine prunings,225,19,proximate,total solids,64.81,% total weight,2,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354453,2026-07-17 19:03:59.432240,
(35)9cd2,2,grape vine prunings,225,19,proximate,moisture,35.19,% total weight,2,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354429,2026-07-17 19:03:59.432240,
(35)b851,2,grape vine prunings,225,19,proximate,volatile solids,62.5,% total weight,3,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354466,2026-07-17 19:03:59.432240,
(35)f6cd,2,grape vine prunings,225,19,proximate,total solids,63.84,% total weight,1,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354452,2026-07-17 19:03:59.432240,
(35)fa9d,2,grape vine prunings,225,19,proximate,total solids,65.11,% total weight,3,,37,chipper (1in) + knife mill (2mm),17.0,,pass,boatswain,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354454,2026-07-17 19:03:59.432240,
(37)0a72,31,almond shells,47,20,proximate,total solids,88.27,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)0d0d,31,almond shells,47,5,proximate,total solids,90.6,% total weight,1,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)1ad1,31,almond shells,47,20,proximate,volatile solids,84.05,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)203d,31,almond shells,47,20,proximate,moisture,11.66,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)281b,31,almond shells,47,5,proximate,volatile solids,4.55,% total weight,1,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)2c6f,31,almond shells,47,5,proximate,moisture,3.09,% total weight,1,,38,knife mill (2mm),,,,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)3422,31,almond shells,47,20,proximate,volatile solids,83.97,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)3454,31,almond shells,47,20,proximate,total solids,88.42,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)3fcc,31,almond shells,47,20,proximate,moisture,11.58,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)456d,31,almond shells,47,5,proximate,total solids,91.53,% total weight,2,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)6370,31,almond shells,47,5,proximate,volatile solids,4.57,% total weight,3,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)6a07,31,almond shells,47,5,proximate,volatile solids,4.06,% total weight,2,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)6e14,31,almond shells,47,20,proximate,moisture,11.73,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)74ea,31,almond shells,47,5,proximate,ash,4.41,% total weight,2,,38,knife mill (2mm),,,,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)798c,31,almond shells,47,5,proximate,total solids,90.55,% total weight,3,,38,knife mill (2mm),17.0,,pass,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)8948,31,almond shells,47,5,proximate,ash,4.88,% total weight,3,,38,knife mill (2mm),,,,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)9116,31,almond shells,47,20,proximate,volatile solids,83.76,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)94ef,31,almond shells,47,20,proximate,ash,4.51,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)b5a6,31,almond shells,47,5,proximate,ash,4.85,% total weight,1,,38,knife mill (2mm),,,,vibrant,pass,uc combined protocol,2026-07-17 19:03:59.432240,
(37)c6ee,31,almond shells,47,20,proximate,total solids,88.34,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)ec36,31,almond shells,47,20,proximate,ash,4.37,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(37)f659,31,almond shells,47,20,proximate,ash,4.37,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:03:59.432240,
(3a)135e,23,grape pomace,136,8,proximate,moisture,58.06,% total weight,1,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)4c61,23,grape pomace,136,8,proximate,ash,2.62,% total weight,3,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)7389,23,grape pomace,136,8,proximate,moisture,61.36,% total weight,3,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)7725,23,grape pomace,136,8,proximate,total solids,38.64,% total weight,3,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)8415,23,grape pomace,136,8,proximate,total solids,41.94,% total weight,1,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)931b,23,grape pomace,136,8,proximate,ash,2.86,% total weight,1,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)ad47,23,grape pomace,136,8,proximate,volatile solids,35.63,% total weight,2,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)b28e,23,grape pomace,136,8,proximate,total solids,38.85,% total weight,2,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)b7c5,23,grape pomace,136,8,proximate,volatile solids,36.02,% total weight,3,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)b992,23,grape pomace,136,8,proximate,moisture,61.15,% total weight,2,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)b9a7,23,grape pomace,136,8,proximate,ash,3.21,% total weight,2,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3a)e457,23,grape pomace,136,8,proximate,volatile solids,39.08,% total weight,1,,39,as is,,,,rigging,pass,,2026-07-17 19:03:59.432240,
(3c)1fb9,5,alfalfa,77,15,proximate,volatile solids,83.25,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)28f6,5,alfalfa,77,15,proximate,moisture,9.2,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)38c5,5,alfalfa,77,15,proximate,total solids,90.8,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)445a,5,alfalfa,77,15,proximate,ash,7.17,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)5f76,5,alfalfa,77,15,proximate,moisture,9.22,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)8756,5,alfalfa,77,15,proximate,volatile solids,83.74,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)b612,5,alfalfa,77,15,proximate,volatile solids,83.25,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)b62a,5,alfalfa,77,15,proximate,total solids,90.42,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)b796,5,alfalfa,77,15,proximate,total solids,90.78,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)bc0d,5,alfalfa,77,15,proximate,ash,7.55,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)d814,5,alfalfa,77,15,proximate,moisture,9.58,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(3c)f25a,5,alfalfa,77,15,proximate,ash,7.04,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)0969,27,rice straw,81,24,proximate,total solids,92.89,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)2cda,27,rice straw,81,24,proximate,moisture,7.11,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)6ac9,27,rice straw,81,24,proximate,moisture,6.88,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)729d,27,rice straw,81,24,proximate,moisture,6.75,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)8ed2,27,rice straw,81,24,proximate,ash,12.52,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)9f6d,27,rice straw,81,24,proximate,volatile solids,80.92,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)a5e2,27,rice straw,81,24,proximate,ash,11.87,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)a6fe,27,rice straw,81,24,proximate,ash,11.97,% total weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)c1de,27,rice straw,81,24,proximate,volatile solids,81.24,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)c366,27,rice straw,81,24,proximate,total solids,93.25,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)d993,27,rice straw,81,24,proximate,total solids,93.12,% total weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(42)fdff,27,rice straw,81,24,proximate,volatile solids,80.74,% total weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,possessive,pass,,2026-07-17 19:03:59.432240,
(4c)27f2,35,almond branches,145,6,proximate,ash,4.23,% total weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)71d5,35,almond branches,145,6,proximate,volatile solids,85.65,% total weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)73de,35,almond branches,145,6,proximate,total solids,89.9,% total weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)7e41,35,almond branches,145,6,proximate,moisture,10.2,% total weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)8fc4,35,almond branches,145,6,proximate,total solids,89.81,% total weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)bfe6,35,almond branches,145,6,proximate,moisture,10.1,% total weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)d019,35,almond branches,145,6,proximate,volatile solids,85.58,% total weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)d694,35,almond branches,145,6,proximate,moisture,10.19,% total weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)d9b9,35,almond branches,145,6,proximate,volatile solids,85.74,% total weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)e4aa,35,almond branches,145,6,proximate,total solids,89.8,% total weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)e625,35,almond branches,145,6,proximate,ash,4.15,% total weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4c)ece7,35,almond branches,145,6,proximate,ash,4.16,% total weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:03:59.432240,
(4d)2938,22,walnut tree sticks,55,5,proximate,volatile solids,6.55,% total weight,2,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)3f9c,22,walnut tree sticks,55,5,proximate,ash,5.48,% total weight,3,,33,oven dry + knife mill (2mm),,,,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)4bb4,22,walnut tree sticks,55,5,proximate,volatile solids,5.0,% total weight,1,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)52a0,22,walnut tree sticks,55,5,proximate,ash,5.89,% total weight,2,,33,oven dry + knife mill (2mm),,,,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)8434,22,walnut tree sticks,55,5,proximate,moisture,1.57,% total weight,1,,33,oven dry + knife mill (2mm),,,,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)8872,22,walnut tree sticks,55,5,proximate,volatile solids,5.15,% total weight,3,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)88a1,22,walnut tree sticks,55,5,proximate,ash,5.47,% total weight,1,,33,oven dry + knife mill (2mm),,,,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)bb8f,22,walnut tree sticks,55,5,proximate,total solids,89.53,% total weight,1,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)cf3f,22,walnut tree sticks,55,5,proximate,total solids,87.56,% total weight,2,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(4d)f301,22,walnut tree sticks,55,5,proximate,total solids,89.37,% total weight,3,,33,oven dry + knife mill (2mm),18.0,,fail,energetic,fail,uc combined protocol,2026-07-17 19:03:59.432240,
(53)0dc0,125,#n/a,314,13,proximate,total solids,42.39,% total weight,2,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)1474,125,#n/a,314,13,proximate,volatile solids,39.17,% total weight,2,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)2f4f,125,#n/a,314,13,proximate,ash,3.29,% total weight,3,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)3b53,9,pistachio hulls,140,18,proximate,total solids,13.16,% total weight,3,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)49b8,9,pistachio hulls,140,18,proximate,total solids,14.23,% total weight,2,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)59db,9,pistachio hulls,140,18,proximate,ash,1.13,% total weight,2,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)5ed1,125,#n/a,314,13,proximate,ash,3.21,% total weight,2,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)6488,9,pistachio hulls,140,18,proximate,ash,1.1,% total weight,3,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)6b37,9,pistachio hulls,140,18,proximate,volatile solids,12.05,% total weight,3,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)6b40,125,#n/a,314,13,proximate,total solids,48.38,% total weight,1,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)7192,125,#n/a,314,13,proximate,ash,2.52,% total weight,1,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)7399,125,#n/a,314,13,proximate,moisture,51.62,% total weight,1,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)88c6,9,pistachio hulls,140,18,proximate,volatile solids,13.1,% total weight,2,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)9e2f,9,pistachio hulls,140,18,proximate,volatile solids,11.15,% total weight,1,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)a583,125,#n/a,314,13,proximate,total solids,45.3,% total weight,3,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)b829,9,pistachio hulls,140,18,proximate,total solids,12.27,% total weight,1,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)d0dd,9,pistachio hulls,140,18,proximate,moisture,86.84,% total weight,3,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)d2ff,9,pistachio hulls,140,18,proximate,ash,1.12,% total weight,1,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)e807,125,#n/a,314,13,proximate,moisture,57.61,% total weight,2,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)e9f9,125,#n/a,314,13,proximate,volatile solids,45.86,% total weight,1,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)e9ff,9,pistachio hulls,140,18,proximate,moisture,85.77,% total weight,2,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)f2dc,125,#n/a,314,13,proximate,volatile solids,42.01,% total weight,3,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(53)fc52,9,pistachio hulls,140,18,proximate,moisture,87.73,% total weight,1,,39,as is,,,,stuntman,pass,,2026-07-17 19:03:59.432240,
(53)ffc8,125,#n/a,314,13,proximate,moisture,54.7,% total weight,3,,35,#n/a,,,,,pass,,2026-07-17 19:03:59.432240,
(55)1963,37,tomato pomace,8,9,proximate,ash,0.85,% total weight,3,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
(55)1bf6,37,tomato pomace,8,9,proximate,ash,0.96,% total weight,1,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
(55)1e0d,37,tomato pomace,8,9,proximate,total solids,19.26,% total weight,1,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
(55)8c83,37,tomato pomace,8,9,proximate,moisture,80.75,% total weight,3,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
(55)9fb3,37,tomato pomace,8,9,proximate,total solids,19.25,% total weight,3,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
(55)a0cd,37,tomato pomace,8,9,proximate,moisture,80.74,% total weight,1,,39,as is,14.0,,xkang2@lbl.gov,pinecrest,pass,,2026-07-17 19:03:59.432240,
